-120 -135 50 
-170 -110 0 
-170 -110 0 
-120 -135 -50 

-120 -135 50 
-70 -110 0 
-70 -110 0 
-120 -135 -50 

-120 -135 50 
-70 -160 100 
-70 -160 0 
-120 -135 -50 

-120 -135 50 
-170 -160 100 
-170 -160 0 
-120 -135 -50 

-120 -135 50 
-170 -110 0 
-170 -110 0 
-120 -135 -50 

